,id,name,title,unit_id,exposee_id,project_id,street,house_number,district,region,zip_code,city,country,address,short_address,lat,lng,number_of_rooms,price,base_rent,living_space,number_of_bed_rooms,number_of_bath_rooms,property_space_value,images,status,free_from,rented
0,750585,Am Kanal 8 - Berlin,,,,,Am Kanal,8,,Berlin,12527,Berlin,DEU,"Am Kanal 8, 12527 Berlin, Deutschland","Am Kanal 8, 12527 Berlin",52.4261823,13.560179,,,0.0,0.0,,,0.0,[],"{'id': 5978, 'name': 'Akquise', 'color': '#ed2b31'}",,False
1,752193,Bernauer Straße 121A - Berlin,,,,,Bernauer Straße,121A,,,13507,Berlin,DEU,"Bernauer Straße 121A, 13507 Berlin, Deutschland","Bernauer Straße 121A, 13507 Berlin",52.53754139999999,13.393641,2.0,,0.0,45.66,,,45.66,[],{},,False
2,270985,Babelsberger Straße 42 - Berlin,,,,,Babelsberger Straße,42,,Berlin,10715,Berlin,DEU,"Babelsberger Straße 42, 10715 Berlin, Deutschland","Babelsberger Straße 42, 10715 Berlin",52.4850935,13.3359193,5.0,,0.0,196.0,,,196.0,[],"{'id': 5978, 'name': 'Akquise', 'color': '#ed2b31'}",,False
3,462280,Wilhelmsaue 113 - Berlin,Sofort bezugsfreies Cityapartment im Herzen Wilmersdorfs am U-Bahnhof Blissestraße!,,,,Wilhelmsaue,113,Wilmersdorf,Berlin,10715,Berlin,DEU,"Wilhelmsaue 113, 10715 Berlin, Deutschland","Wilhelmsaue 113, 10715 Berlin",52.48511939999999,13.3218044,1.0,239000.0,0.0,35.0,,1.0,35.0,"[{'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/NhRGbDrvzGxD4CbHxhV5hj18/7866901B-3992-4241-A8D0-75A986AEBB91.JPEG', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/NhRGbDrvzGxD4CbHxhV5hj18/big_7866901B-3992-4241-A8D0-75A986AEBB91.JPEG', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/NhRGbDrvzGxD4CbHxhV5hj18/medium_7866901B-3992-4241-A8D0-75A986AEBB91.JPEG', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/NhRGbDrvzGxD4CbHxhV5hj18/thumb_7866901B-3992-4241-A8D0-75A986AEBB91.JPEG', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/czu7GKcv1CsFMYM424aTJ4kN/3B1B7FC8-A60F-4007-87C4-485DD34452CE.JPEG', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/czu7GKcv1CsFMYM424aTJ4kN/big_3B1B7FC8-A60F-4007-87C4-485DD34452CE.JPEG', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/czu7GKcv1CsFMYM424aTJ4kN/medium_3B1B7FC8-A60F-4007-87C4-485DD34452CE.JPEG', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/czu7GKcv1CsFMYM424aTJ4kN/thumb_3B1B7FC8-A60F-4007-87C4-485DD34452CE.JPEG', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/ynmix5mhbVjcUNetbeCmx32E/4E5D14FF-E692-4880-B450-D4DD49E70043.JPEG', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/ynmix5mhbVjcUNetbeCmx32E/big_4E5D14FF-E692-4880-B450-D4DD49E70043.JPEG', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/ynmix5mhbVjcUNetbeCmx32E/medium_4E5D14FF-E692-4880-B450-D4DD49E70043.JPEG', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/ynmix5mhbVjcUNetbeCmx32E/thumb_4E5D14FF-E692-4880-B450-D4DD49E70043.JPEG', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/DBKrfxwV34TNnz8wWLfNdNjz/83C90582-4985-4622-B279-1D784AE4E34B.JPEG', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/DBKrfxwV34TNnz8wWLfNdNjz/big_83C90582-4985-4622-B279-1D784AE4E34B.JPEG', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/DBKrfxwV34TNnz8wWLfNdNjz/medium_83C90582-4985-4622-B279-1D784AE4E34B.JPEG', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/DBKrfxwV34TNnz8wWLfNdNjz/thumb_83C90582-4985-4622-B279-1D784AE4E34B.JPEG', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/3M1HUPhhw41oE92e23ydwn4Z/9157EE78-AB56-4FED-8906-F1B1A83F68DA.JPEG', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/3M1HUPhhw41oE92e23ydwn4Z/big_9157EE78-AB56-4FED-8906-F1B1A83F68DA.JPEG', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/3M1HUPhhw41oE92e23ydwn4Z/medium_9157EE78-AB56-4FED-8906-F1B1A83F68DA.JPEG', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/3M1HUPhhw41oE92e23ydwn4Z/thumb_9157EE78-AB56-4FED-8906-F1B1A83F68DA.JPEG', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/X5KERrATTegv4KiK566H52th/5444392F-1467-49D4-A57A-29E6C124DF9E.JPEG', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/X5KERrATTegv4KiK566H52th/big_5444392F-1467-49D4-A57A-29E6C124DF9E.JPEG', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/X5KERrATTegv4KiK566H52th/medium_5444392F-1467-49D4-A57A-29E6C124DF9E.JPEG', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/X5KERrATTegv4KiK566H52th/thumb_5444392F-1467-49D4-A57A-29E6C124DF9E.JPEG', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/W3uGLPTuqS9WXQT1xEgwYEG6/A3EEEED3-64C5-4399-963D-3CE80A2C90A8.JPEG', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/W3uGLPTuqS9WXQT1xEgwYEG6/big_A3EEEED3-64C5-4399-963D-3CE80A2C90A8.JPEG', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/W3uGLPTuqS9WXQT1xEgwYEG6/medium_A3EEEED3-64C5-4399-963D-3CE80A2C90A8.JPEG', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/W3uGLPTuqS9WXQT1xEgwYEG6/thumb_A3EEEED3-64C5-4399-963D-3CE80A2C90A8.JPEG', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/ZNgz2vJwT9iRf2txnDW7YqSV/D199C613-CDAA-4E6F-A79C-AD188F715492.JPEG', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/ZNgz2vJwT9iRf2txnDW7YqSV/big_D199C613-CDAA-4E6F-A79C-AD188F715492.JPEG', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/ZNgz2vJwT9iRf2txnDW7YqSV/medium_D199C613-CDAA-4E6F-A79C-AD188F715492.JPEG', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/ZNgz2vJwT9iRf2txnDW7YqSV/thumb_D199C613-CDAA-4E6F-A79C-AD188F715492.JPEG', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/ePs1WfdmhpPQXFciU7BDmpLe/FCBF36D5-EB0D-4FCF-B8B4-5C1ADB0C0196.JPEG', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/ePs1WfdmhpPQXFciU7BDmpLe/big_FCBF36D5-EB0D-4FCF-B8B4-5C1ADB0C0196.JPEG', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/ePs1WfdmhpPQXFciU7BDmpLe/medium_FCBF36D5-EB0D-4FCF-B8B4-5C1ADB0C0196.JPEG', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/ePs1WfdmhpPQXFciU7BDmpLe/thumb_FCBF36D5-EB0D-4FCF-B8B4-5C1ADB0C0196.JPEG', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/zF1JX6ZPox9sGMCDtGUVdq56/CAADD563-3687-487E-877A-DD88ECD7F1A8.JPEG', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/zF1JX6ZPox9sGMCDtGUVdq56/big_CAADD563-3687-487E-877A-DD88ECD7F1A8.JPEG', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/zF1JX6ZPox9sGMCDtGUVdq56/medium_CAADD563-3687-487E-877A-DD88ECD7F1A8.JPEG', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/zF1JX6ZPox9sGMCDtGUVdq56/thumb_CAADD563-3687-487E-877A-DD88ECD7F1A8.JPEG', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/1rQqSWXk2ibHUS1kNykXJDdq/A81CED8A-6D51-49BF-A3C3-FAA4EB4250F4.JPEG', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/1rQqSWXk2ibHUS1kNykXJDdq/big_A81CED8A-6D51-49BF-A3C3-FAA4EB4250F4.JPEG', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/1rQqSWXk2ibHUS1kNykXJDdq/medium_A81CED8A-6D51-49BF-A3C3-FAA4EB4250F4.JPEG', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/1rQqSWXk2ibHUS1kNykXJDdq/thumb_A81CED8A-6D51-49BF-A3C3-FAA4EB4250F4.JPEG', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/PvRPFeTVzFw9EEfCCeLt1brt/D12DADF9-20B6-4B60-962A-CD6121EC00EB.JPEG', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/PvRPFeTVzFw9EEfCCeLt1brt/big_D12DADF9-20B6-4B60-962A-CD6121EC00EB.JPEG', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/PvRPFeTVzFw9EEfCCeLt1brt/medium_D12DADF9-20B6-4B60-962A-CD6121EC00EB.JPEG', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/PvRPFeTVzFw9EEfCCeLt1brt/thumb_D12DADF9-20B6-4B60-962A-CD6121EC00EB.JPEG', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/J5gDjM1EUt1bGWKDU8Fu5dKa/Bildschirmfoto+2022-05-31+um+15.32.31.png', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/J5gDjM1EUt1bGWKDU8Fu5dKa/big_Bildschirmfoto+2022-05-31+um+15.32.31.png', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/J5gDjM1EUt1bGWKDU8Fu5dKa/medium_Bildschirmfoto+2022-05-31+um+15.32.31.png', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/J5gDjM1EUt1bGWKDU8Fu5dKa/thumb_Bildschirmfoto+2022-05-31+um+15.32.31.png', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/xVjPQnV9z6427FtmEzqb1bqv/virtueller%2BRundgang.png', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/xVjPQnV9z6427FtmEzqb1bqv/big_virtueller%2BRundgang.png', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/xVjPQnV9z6427FtmEzqb1bqv/medium_virtueller%2BRundgang.png', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/xVjPQnV9z6427FtmEzqb1bqv/thumb_virtueller%2BRundgang.png', 'tags': None, 'is_floorplan': False, 'is_private': False}]","{'id': 5982, 'name': 'Verkauft', 'color': '#10cfbd'}",sofort sofort,False
4,745982,Graefestraße 39 - Berlin,,,,,Graefestraße,39,,,10967,Berlin,DEU,"Graefestraße 39, 10967 Berlin, Deutschland","Graefestraße 39, 10967 Berlin",52.4894477,13.4147475,2.0,,0.0,54.0,,,54.0,[],"{'id': 5978, 'name': 'Akquise', 'color': '#ed2b31'}",,False
5,254893,Fasanenstraße 9a - Stahnsdorf,,,,,Fasanenstraße,9a,,,14532,Stahnsdorf,DEU,"Fasanenstraße 9a, 14532 Stahnsdorf, Deutschland","Fasanenstraße 9a, 14532 Stahnsdorf",,,6.0,,0.0,152.0,,,152.0,[],"{'id': 5978, 'name': 'Akquise', 'color': '#ed2b31'}",,False
6,519539,Hochtristenweg 7A - Berlin,,,,,Hochtristenweg,7A,,Berlin,12349,Berlin,DEU,"Hochtristenweg 7A, 12349 Berlin, Deutschland","Hochtristenweg 7A, 12349 Berlin",52.43524799999999,13.41284,5.0,,0.0,180.0,,3.0,180.0,[],"{'id': 5978, 'name': 'Akquise', 'color': '#ed2b31'}",,False
7,529762,Harnischweg 7 - Berlin,,,,,Harnischweg,7,,Berlin,12555,Berlin,DEU,"Harnischweg 7, 12555 Berlin, Deutschland","Harnischweg 7, 12555 Berlin",52.4519586,13.5623994,8.0,,0.0,171.0,,2.0,171.0,[],"{'id': 5978, 'name': 'Akquise', 'color': '#ed2b31'}",,False
8,408480,Mommsenstraße 67 - Berlin,,,,,Mommsenstraße,67,,Berlin,10629,Berlin,DEU,"Mommsenstraße 67, 10629 Berlin, Deutschland","Mommsenstraße 67, 10629 Berlin",52.5026853,13.318813,6.0,,0.0,192.0,,2.0,192.0,[],"{'id': 5978, 'name': 'Akquise', 'color': '#ed2b31'}",,False
9,274614,Müggelseedamm 243 - Berlin,,,,,Müggelseedamm,243,,Berlin,12587,Berlin,DEU,"Müggelseedamm 243, 12587 Berlin, Deutschland","Müggelseedamm 243, 12587 Berlin",52.447637,13.6342233,32.0,,0.0,564.0,,,564.0,[],"{'id': 5978, 'name': 'Akquise', 'color': '#ed2b31'}",,False
10,261146,Kuckhoffstraße 53 – 129870737,Gemütliche und helle  2-Zimmer-Eigentumswohnung in familienfreundlicher Lage,,129870737,,Kuckhoffstraße,53,Niederschönhausen,Berlin,13156,Berlin,DEU,"Kuckhoffstraße 53, 13156 Berlin, Deutschland","Kuckhoffstraße 53, 13156 Berlin",52.5827724,13.3960184,2.0,199000.0,416.15,56.01,1.0,1.0,56.01,"[{'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/S989EytEPpdnriLfu3wPKka9/03.jpg', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/S989EytEPpdnriLfu3wPKka9/big_03.jpg', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/S989EytEPpdnriLfu3wPKka9/medium_03.jpg', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/S989EytEPpdnriLfu3wPKka9/thumb_03.jpg', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/Y5BGyMXraPF2RsE9K6fVnS5s/01.jpg', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/Y5BGyMXraPF2RsE9K6fVnS5s/big_01.jpg', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/Y5BGyMXraPF2RsE9K6fVnS5s/medium_01.jpg', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/Y5BGyMXraPF2RsE9K6fVnS5s/thumb_01.jpg', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/NGcdJr2ax95dfQSEhbkJgFt1/02.jpg', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/NGcdJr2ax95dfQSEhbkJgFt1/big_02.jpg', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/NGcdJr2ax95dfQSEhbkJgFt1/medium_02.jpg', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/NGcdJr2ax95dfQSEhbkJgFt1/thumb_02.jpg', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/qVyMrBWWRuDEjpwmVZNdpoui/05.jpg', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/qVyMrBWWRuDEjpwmVZNdpoui/big_05.jpg', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/qVyMrBWWRuDEjpwmVZNdpoui/medium_05.jpg', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/qVyMrBWWRuDEjpwmVZNdpoui/thumb_05.jpg', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/uzHJFeVowUiGn9eZTMENJGx3/07.jpg', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/uzHJFeVowUiGn9eZTMENJGx3/big_07.jpg', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/uzHJFeVowUiGn9eZTMENJGx3/medium_07.jpg', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/uzHJFeVowUiGn9eZTMENJGx3/thumb_07.jpg', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/6nCB6suqMwCcw6TmgHrSp6MD/K53.jpg', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/6nCB6suqMwCcw6TmgHrSp6MD/big_K53.jpg', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/6nCB6suqMwCcw6TmgHrSp6MD/medium_K53.jpg', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/6nCB6suqMwCcw6TmgHrSp6MD/thumb_K53.jpg', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/fj1dEsn9gzEqGAqLytZj5VjQ/Grundrisse.jpg', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/fj1dEsn9gzEqGAqLytZj5VjQ/big_Grundrisse.jpg', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/fj1dEsn9gzEqGAqLytZj5VjQ/medium_Grundrisse.jpg', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/fj1dEsn9gzEqGAqLytZj5VjQ/thumb_Grundrisse.jpg', 'tags': None, 'is_floorplan': False, 'is_private': False}, {'original': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/27KLrSWvFHYfFuSMSSequcuh/Bildschirmfoto+2021-09-16+um+18.24.08.png', 'big': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/27KLrSWvFHYfFuSMSSequcuh/big_Bildschirmfoto+2021-09-16+um+18.24.08.png', 'medium': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/27KLrSWvFHYfFuSMSSequcuh/medium_Bildschirmfoto+2021-09-16+um+18.24.08.png', 'thumb': 'https://images.propstack.de/photos/f6QuXaneHuw83c2ZcKcFkKDG/photo/27KLrSWvFHYfFuSMSSequcuh/thumb_Bildschirmfoto+2021-09-16+um+18.24.08.png', 'tags': None, 'is_floorplan': False, 'is_private': False}]","{'id': 5982, 'name': 'Verkauft', 'color': '#10cfbd'}",vermietet,True
